stock_level_units,storage_duration_days,product_category,product_value_usd,storage_type,inventory_turnover,insurance_rate_percent,obsolescence_risk,storage_rent_usd_per_month,handling_cost_per_unit,security_level,seasonality,supplier_reliability,holding_cost_usd
23183.0,19.0,Electronics,1585.4065985133052,Refrigerated,3.6725908614354683,2.1125068365207005,Medium,8.415793080725777,2.3717056829784906,Basic,High Seasonality,High,13150.730653343398
3069.0,194.0,Electronics,106.10519944812738,,11.658592327537255,1.7522387338138268,Medium,5.4169507206693535,3.6312360405758,Basic,High Seasonality,High,2629.204426642611
,6.0,Automotive,3059.1839322512888,Outdoor,9.590782246480671,2.427831950573519,High,9.714195530471338,4.573928869830037,Basic,Seasonal,Medium,41404.760682992506
18183.0,206.0,Automotive,3097.42303718326,Warehouse,4.529915214054317,0.529418217075349,Medium,1.9630619890144576,0.1083490191447116,Standard,Seasonal,Medium,7565.468964886634
14543.0,18.0,Food,4082.247950413028,Climate Controlled,2.6178327466348983,2.593620178778984,High,7.104582044184505,1.0376990240445167,Maximum,High Seasonality,High,
29058.0,186.0,Electronics,1643.5954552448136,Climate Controlled,4.443855291701678,0.9417139698680134,Medium,7.198006144409787,1.3138956673716105,Basic,Non-Seasonal,Low,9004.01397692771
21666.0,296.0,Clothing,1520.155917834501,Refrigerated,6.149443284571846,2.2988970070293724,Medium,8.900491114942861,1.0521360739567165,High,High Seasonality,Low,
46949.0,130.0,,3043.901720558361,Outdoor,8.118280116969554,,High,4.6078312831389034,0.3678379737429015,Basic,High Seasonality,Medium,49519.69394993344
2373.0,142.0,Clothing,1823.9512127481953,Warehouse,4.29022616758208,1.3076185653254968,,5.340809891284506,0.15457749666432682,Basic,,Medium,8343.506355161844
35682.0,321.0,Clothing,137.66786193192954,Warehouse,8.913213779870887,1.8114383306392765,High,0.6260464414962787,3.5334177926864245,Maximum,Non-Seasonal,High,43636.5903510682
10532.0,354.0,Electronics,3408.715725943854,Outdoor,11.878513977321902,1.4300808832798688,Medium,1.1245243058204613,3.42700131222192,Maximum,High Seasonality,Medium,41407.299580037776
32049.0,132.0,Pharmaceuticals,4869.890318776666,Warehouse,7.772160217266155,0.6889945042031366,Medium,5.399396788961572,,Maximum,Seasonal,Low,27163.02590680006
49658.0,306.0,Food,2763.2356455626827,Warehouse,4.269829666804126,2.847003946950533,High,7.115405659186619,1.6053115344743867,Basic,Seasonal,Low,3911.0812627839073
18684.0,102.0,Pharmaceuticals,4183.91343521668,Climate Controlled,1.637132243195093,,High,9.385275950659159,4.095164405922293,High,Non-Seasonal,Medium,28913.189109444807
22190.0,232.0,Automotive,2296.4773573787716,,9.239902128706344,2.9067820914319533,Low,0.6808145709840163,2.565163048354121,Maximum,High Seasonality,Medium,5529.320517980425
46964.0,54.0,Food,3297.8699001977084,Climate Controlled,8.26958252869854,1.3458841133937947,Low,5.6512154477606975,2.691396944685439,Basic,Seasonal,Low,
20506.0,204.0,Food,,Climate Controlled,7.129543598264672,1.8839112309136694,High,,4.748306246466695,High,Seasonal,Medium,30866.343066076843
2528.0,241.0,Food,4594.098886369743,Warehouse,7.5807892293232015,2.937306975103552,High,4.76571671863756,4.178233945220032,Standard,High Seasonality,Low,41653.86495575548
1591.0,157.0,Automotive,699.9819974266178,Warehouse,2.3527947216621676,1.7485565496092643,High,5.596676842273393,1.335321895087716,Basic,High Seasonality,Low,39666.66408617949
15112.0,203.0,Electronics,3619.634571941503,Outdoor,2.5080444920206206,1.662861520176095,Medium,4.131814325386709,3.9428101383700866,High,Non-Seasonal,Medium,32100.417479779877
24415.0,106.0,Electronics,2663.380381968828,Climate Controlled,3.656913967302098,1.5535831670171074,Low,5.805854318185575,3.911172658377101,Basic,,Low,8426.946122371619
44802.0,229.0,Pharmaceuticals,1875.5356333731022,Outdoor,7.546497495578974,2.236593098430701,,3.2025009259820543,4.841747986566549,High,High Seasonality,Medium,46944.72072615036
45178.0,181.0,Food,853.6920136441098,Refrigerated,6.242912813809523,,Low,3.1421506059993893,4.21296362165759,Basic,Seasonal,Medium,31639.834982539327
20843.0,73.0,Pharmaceuticals,3874.1817941357317,Climate Controlled,,1.678138218324519,High,4.376510771211743,0.30142311439767866,High,Seasonal,Medium,
27642.0,355.0,Electronics,4251.048978094547,Warehouse,8.001422848658628,1.5727130088910952,Low,0.9326024044654495,4.178016224950204,Maximum,High Seasonality,Low,25919.658749193244
39294.0,277.0,Electronics,3215.4473363653,Refrigerated,2.9647161393420074,2.8197175992790644,High,7.505742070940609,1.3266230577233955,Basic,High Seasonality,High,13797.677586426602
32083.0,331.0,Pharmaceuticals,,Climate Controlled,11.39878371459397,1.921471029195395,High,7.500338717901522,0.6530765036416039,Standard,Non-Seasonal,Low,14373.856093979075
13711.0,183.0,Food,1606.5279227416204,Refrigerated,9.327743540567106,1.303368401766532,Low,4.976250776076915,0.8401341258370921,Standard,,High,40787.44429260989
19505.0,309.0,Food,198.40160111627372,Refrigerated,5.142712054453613,2.4901228152537707,High,4.124572431874043,0.6250656809846288,High,High Seasonality,High,15212.38142057565
45938.0,364.0,Automotive,997.3924080076498,Refrigerated,9.267433067865305,2.3745115818460545,Medium,5.229906595940766,2.21765827007956,High,Seasonal,Low,825.560188137075
31169.0,119.0,Pharmaceuticals,1455.7548817468412,Warehouse,8.114345434344283,2.538811610642786,Low,3.704450179601885,3.6840258928096072,Basic,Non-Seasonal,High,20520.002196030535
25129.0,292.0,Automotive,561.7355802374676,Climate Controlled,10.895882974220033,0.8572151473113472,High,0.7127390142684877,1.6968008560164887,Maximum,Non-Seasonal,Low,35265.08364914996
16936.0,87.0,Pharmaceuticals,2282.447889177143,Outdoor,10.655050234934023,1.0523187178159912,Low,4.309719893140185,4.112803976906034,Basic,Seasonal,Low,22660.740266688634
7949.0,206.0,Pharmaceuticals,1964.030687778292,Outdoor,3.7692573792646744,2.130032311328991,Medium,0.6537236431271283,2.840028496980781,Basic,High Seasonality,Low,29596.866820267962
,286.0,Clothing,3914.1810940829428,Warehouse,6.726261581276155,2.1153095632121794,Medium,5.280842621986656,2.342090495656523,Basic,Non-Seasonal,Low,37473.7976681832
19655.0,47.0,,1802.3787283810525,Refrigerated,8.4587469694725,1.7607304701633666,Medium,0.8103346587766489,,High,Non-Seasonal,High,11228.756000250463
10954.0,31.0,Automotive,4869.026105923876,Climate Controlled,3.714910645364969,,Low,7.7226156510105275,3.7319283613903713,Standard,High Seasonality,High,33446.48772579732
23385.0,213.0,Automotive,2724.443215989753,Outdoor,7.851836068423223,,Medium,6.105296938470289,2.4267053813388015,Standard,Non-Seasonal,High,35579.20911465315
24708.0,245.0,Automotive,277.78607712285583,Warehouse,8.410825542678158,2.074697079527942,Medium,6.034068772643628,1.2758364129328603,Standard,High Seasonality,Medium,
16961.0,77.0,Food,2959.035218214857,Outdoor,2.045739127596357,2.345983744291275,Medium,4.370637884127857,1.2927903227228912,High,Non-Seasonal,Medium,48162.04420574091
23481.0,134.0,Pharmaceuticals,2187.3437328763703,Climate Controlled,1.3898124643150833,1.7898095005336758,Low,7.17815371457127,,High,Seasonal,Low,27957.008245244837
28317.0,68.0,Pharmaceuticals,4787.261603160106,Climate Controlled,5.624823041254133,1.4246813020513023,Low,4.267592359305306,2.2888320309175585,,Non-Seasonal,Low,22978.937706457487
12506.0,357.0,Pharmaceuticals,1500.72392425889,Refrigerated,1.200551674254573,2.0638283822084937,Low,6.832254564079172,4.721049483241681,Maximum,High Seasonality,Medium,14812.727283992368
37715.0,,Automotive,4911.352668837839,Warehouse,9.390926877277247,2.5059856402772183,Medium,8.91306976804435,2.848219302114203,Maximum,,High,35256.570872279095
40840.0,203.0,Automotive,3521.370353186191,Climate Controlled,4.818911681717583,1.7591227490398076,Medium,0.8745189663655655,0.9918685077099945,Standard,Seasonal,High,36401.1623628223
20409.0,137.0,Clothing,891.5423218271377,Warehouse,5.60053986425306,1.0168004910589519,Low,5.230729557769349,4.221010981523717,Maximum,High Seasonality,Low,4771.171261413381
626.0,106.0,Clothing,,Outdoor,6.887824172162489,0.6159172325795665,Medium,9.6646593202014,1.336631311884567,Maximum,Non-Seasonal,Medium,13220.608812644468
42804.0,3.0,Electronics,1622.401686174874,Refrigerated,3.4093148942613944,1.5792858294639625,High,6.6260754993785085,0.5454997394883006,,,Low,48367.17046354341
39927.0,209.0,Pharmaceuticals,863.8324647692582,Climate Controlled,1.775407604695162,1.8435305077365052,High,4.865134092828006,4.433120169293542,High,Non-Seasonal,Low,48970.35159745715
48582.0,355.0,Clothing,3585.646264144149,Refrigerated,10.71173605770783,2.2850669376213926,,6.224086218118166,2.9767004363984566,Maximum,High Seasonality,High,27041.021272134396
16717.0,189.0,,3397.519516003707,Climate Controlled,3.2504532864351914,1.9598641230097193,High,2.187094338378839,1.5710017670095948,Basic,High Seasonality,High,5729.2920205094515
16484.0,210.0,Automotive,976.6211678752654,Outdoor,10.577683313737754,1.0735194937051555,High,2.0215867474628526,2.599702173564776,High,Non-Seasonal,Medium,36483.72809292215
44318.0,,Food,,Warehouse,8.377645307039677,2.7201589772949424,Low,7.146051690149895,1.596647132675419,,High Seasonality,Medium,42284.484167309725
,9.0,Clothing,3096.993623746698,Warehouse,4.539322285221701,2.3447835088431317,High,7.417363128952708,2.2752760450106866,Basic,Non-Seasonal,Medium,8071.216975390469
41579.0,119.0,Food,1356.6628443890895,Refrigerated,3.9390362841335946,2.921201381605254,Medium,9.046448164749657,4.497569664817784,Standard,,High,15031.493695267087
39242.0,195.0,Automotive,2825.2126394503307,Outdoor,10.388839995501767,2.425156880418829,Medium,7.83479902003166,0.4643585102178486,Maximum,,Low,19767.013640311576
25125.0,327.0,Food,,Refrigerated,9.170342608986,1.522349224797091,Medium,9.868348184813321,0.9091688280974944,High,,High,40978.68633278404
45439.0,,Automotive,3744.196359731352,Climate Controlled,3.6788036448022026,1.8347246572674833,High,1.41437576375924,3.3773867951100676,Basic,Seasonal,Medium,45744.33755456442
308.0,356.0,Food,3909.172352757326,Outdoor,11.91961976877274,1.4490004259665623,High,3.441617746235332,0.9087686566325507,,Non-Seasonal,High,27189.056767799906
15962.0,88.0,Pharmaceuticals,3756.910124329882,Warehouse,11.37414465318979,2.8809092594462724,Low,2.559577769016785,0.16785772083185946,High,Non-Seasonal,Medium,45850.34037144563
38766.0,101.0,Pharmaceuticals,2138.3798337054695,Climate Controlled,7.02333274582621,,High,,0.43710201416860284,Standard,Non-Seasonal,Low,13872.113067819178
24302.0,153.0,Food,283.4739761569623,Warehouse,6.919937174198886,0.5880536494893502,Low,4.307941139027523,3.2841151554884385,Standard,Seasonal,Low,48880.141525829946
29058.0,126.0,Automotive,1907.0648105230018,Refrigerated,4.257194042423161,1.4632241250589868,,1.3968947160241787,,Maximum,Non-Seasonal,Low,26188.364477152994
12047.0,,Clothing,1321.7917282597612,Outdoor,2.520166591104087,2.2578806114368666,Medium,3.2590319444595517,1.605155530544653,Standard,Seasonal,Low,43859.86207718463
39964.0,233.0,Food,871.8098811156613,Climate Controlled,9.064932037552207,1.256076650007795,Medium,4.54962457657097,4.592779413105769,,,High,13665.62243693913
40893.0,237.0,Automotive,2896.1377322530907,Warehouse,1.5975208026940435,1.3031826848371515,Low,7.928647868578804,4.02386238975377,High,High Seasonality,High,16319.925189780912
44869.0,337.0,Clothing,3810.4131504612587,Refrigerated,2.7076958721259183,2.255035504735509,High,1.4060059258148097,0.86095702076797,Maximum,Non-Seasonal,Medium,24900.01703965805
4697.0,,Automotive,3266.040425026182,Warehouse,8.982516130960622,2.58248909134336,High,4.98588532978774,0.885633151162335,High,Seasonal,High,20369.96565875852
46067.0,12.0,Automotive,2105.2703518930734,Outdoor,9.564532180595986,2.163736908091845,Low,9.794894838529252,1.5040915343629635,,High Seasonality,Medium,25916.714041283845
,66.0,Food,3277.1521351543142,Outdoor,,,Low,2.6389547742943016,3.7384020194948278,Maximum,Non-Seasonal,Medium,21759.2738123434
33191.0,,Clothing,3740.492510754247,Climate Controlled,3.2163955917420157,1.9720152053143234,,0.7109188141419618,0.4373300396586317,Maximum,High Seasonality,Medium,43500.364226872734
49638.0,226.0,Automotive,4997.944791394295,Outdoor,3.421410015735131,1.611164270237027,Low,6.258606166023391,,High,Non-Seasonal,Low,42829.38817709301
25540.0,287.0,Automotive,,,10.608197253185043,0.6871430460907044,Low,6.427360829367183,3.632636229165531,Basic,Non-Seasonal,Medium,12125.366413286964
45823.0,31.0,Automotive,1516.3587802608838,Outdoor,4.6891815462227475,1.2082290275880827,Low,7.405542296633423,1.3584241126632324,High,Non-Seasonal,,32380.305590373628
38465.0,320.0,Pharmaceuticals,1131.931213659186,,7.215628440715177,1.1052122587042055,Medium,9.780543776349644,1.5865098398384347,Basic,Seasonal,Low,24174.182665453787
23543.0,87.0,Electronics,,Climate Controlled,3.8189378098192845,2.101611996477568,Medium,7.48071693466833,0.6980703436112509,Maximum,Seasonal,Medium,
2894.0,85.0,Clothing,2670.8965409267607,Refrigerated,3.6439930525488053,1.9095146644651135,Medium,9.24174716746413,4.743663360078607,Basic,Seasonal,Medium,30467.21122179901
27720.0,46.0,Clothing,118.277189739862,Warehouse,7.860125216015865,0.7890683178616729,High,1.2136376079555928,3.6314969129239025,Maximum,,Low,22190.60209497077
26366.0,236.0,Pharmaceuticals,4701.304023537683,Outdoor,4.6744039203906524,1.5995292606050031,,6.874088236503755,4.858915012017256,High,Seasonal,Low,30874.588409116484
6824.0,106.0,Pharmaceuticals,2839.9612890287394,Refrigerated,2.417826353467978,1.4993192915415405,Medium,6.456898484137634,0.30920147973466006,Maximum,Seasonal,Low,21508.898656743895
48906.0,45.0,Automotive,2269.665807240896,Warehouse,5.019172523710928,0.551317802141963,Medium,9.166320992122214,1.8953621561403533,Standard,Non-Seasonal,Low,49793.61932918402
5743.0,46.0,Electronics,1413.839865254629,Climate Controlled,6.913992185773516,1.558611448303243,High,4.65533696423455,1.3623871994874457,Standard,,Medium,48257.360593818645
33306.0,32.0,Electronics,1280.898362687116,Climate Controlled,1.7339008636592592,2.43930018107139,Low,6.679279068935246,3.70360280407185,Basic,High Seasonality,Low,24575.186120919436
34873.0,142.0,Automotive,2785.6656210895076,Warehouse,2.708658188555227,,Low,8.300080915118787,3.721248466318078,Basic,High Seasonality,High,38078.165276901746
15391.0,361.0,Electronics,2405.6066104562356,Warehouse,1.223497369499442,1.3995296556502042,Medium,9.55232634944038,1.609775587638481,High,Seasonal,Low,10732.15139184199
31063.0,98.0,Food,3816.6062991562058,Warehouse,5.386727916914729,0.9476682411402753,Medium,0.7933657001872001,4.0350633010032855,Standard,High Seasonality,Low,3404.464432808035
28632.0,86.0,Food,4045.511615755518,Climate Controlled,,2.7953078671907603,Medium,9.785252831576068,3.6484609214486143,High,High Seasonality,High,28838.51283845037
,116.0,Electronics,1336.9147820378016,Outdoor,5.77422422979774,0.5459725159442403,Low,6.619897105518253,3.390354364950154,Standard,Non-Seasonal,Low,26958.96587135355
4799.0,305.0,Food,1166.931730091366,Refrigerated,11.232122105460363,1.5120141885846412,High,,,Basic,High Seasonality,Medium,22355.59829382661
5799.0,217.0,Food,2758.703708735882,Refrigerated,2.4470784906488694,1.7851069324272477,High,7.55213461262052,4.770061281287784,Basic,Seasonal,,22515.189787845742
5487.0,32.0,Food,3473.2308679520593,Climate Controlled,7.125320607515448,0.6838289443126753,High,1.634479785679745,2.4262687189238936,Basic,High Seasonality,High,26495.989087602295
16708.0,163.0,Food,1761.7255146416367,Outdoor,,2.295545899228356,Low,5.756580956500646,2.1883851362302167,,High Seasonality,Low,40422.42470523288
8317.0,93.0,Food,262.8989773697241,Refrigerated,4.134435546246285,1.8477201430710166,,4.374207835043622,2.5776860616942656,Basic,High Seasonality,High,5387.843180967863
12348.0,248.0,Food,1341.2129963618793,Outdoor,4.728326586519309,0.6269523590567492,High,7.264319701348551,0.2381136171125564,Standard,,Low,19160.82476107978
44540.0,160.0,Automotive,1538.224423811177,Outdoor,2.244421878556085,1.6511571343128368,High,5.84958549437095,3.1450162637278183,High,Seasonal,Medium,2514.7294006001807
40703.0,189.0,Electronics,60.26685809899792,Refrigerated,4.80795988627526,2.1415364101439165,Medium,2.068723512107253,1.4235323008185408,Maximum,High Seasonality,Medium,10116.819561969596
35320.0,170.0,Food,4889.681362937916,Refrigerated,2.7687156315189267,1.1976404165426633,Medium,3.165464584247027,2.3184185011613203,Basic,Non-Seasonal,Low,22567.578067224265
10980.0,215.0,Automotive,1520.5122137920396,Refrigerated,7.984063901547816,1.303097818117545,High,1.3987538152171648,1.4053459006996785,Basic,High Seasonality,High,38120.32396536493
32590.0,63.0,Automotive,3347.103624418591,Outdoor,1.611217823761485,0.6114218131271111,Low,6.587075140729683,4.1832513379528065,Basic,Seasonal,Low,3185.3706682102447
34739.0,223.0,Pharmaceuticals,1668.7467873344242,Refrigerated,11.924438477120491,1.1499397516227985,High,9.262594164994335,3.8143245843904245,High,High Seasonality,Medium,41237.53478598792
47738.0,334.0,Pharmaceuticals,3879.0750755186145,Refrigerated,6.149852142282332,1.9675136749341502,Low,9.844543428720637,0.9667438725900396,High,High Seasonality,High,49698.09086605945
15160.0,317.0,Food,3573.5299174166253,Outdoor,7.773019809517231,2.8229701770476128,Low,0.9879328252506203,3.6954302821084872,Maximum,Non-Seasonal,High,19371.802851626548
16627.0,340.0,Pharmaceuticals,1005.552863375303,Climate Controlled,2.129383698176298,2.9221668152279965,Low,8.224650428333826,3.2173857613460135,,High Seasonality,Medium,10171.253654819513
48515.0,42.0,Clothing,4075.4239954669015,Refrigerated,4.797971238745021,1.0488350586152435,High,7.90886446325174,1.295888301875212,Maximum,High Seasonality,High,17513.31998377053
46853.0,148.0,Automotive,144.40843269675364,Climate Controlled,11.555912786673808,2.4961685180261366,Low,9.88864470467956,3.993582292643769,Basic,High Seasonality,Low,12931.757450341694
36814.0,192.0,Pharmaceuticals,3380.030152454242,Refrigerated,5.875392559590186,2.621787232956996,Low,6.580589536272542,4.213625816258189,Standard,Seasonal,Medium,18036.775303852653
17354.0,84.0,Pharmaceuticals,,Refrigerated,10.674608628403334,1.0614956078143305,High,3.8180320193691877,4.153517261933838,Basic,Seasonal,Medium,33173.697854087804
43149.0,17.0,Clothing,345.43139484649856,Refrigerated,3.0374154923496857,0.6470387813975162,Medium,1.6329268644756858,3.4361622494931567,Maximum,Seasonal,Medium,15939.737493066918
38633.0,219.0,Clothing,3628.211005087721,Refrigerated,7.104307320274155,1.2173480992428407,Medium,3.250766261997429,2.9252911049204475,Maximum,Non-Seasonal,Low,
31915.0,48.0,Electronics,,Refrigerated,7.547863105410718,2.002064457348237,Medium,7.998266306122158,3.1251893159702924,Standard,Non-Seasonal,Low,
27873.0,327.0,Automotive,4231.869973160606,Refrigerated,3.2568661472464493,1.7534127729895947,Low,1.694524932323622,2.100129851328527,Standard,Seasonal,Medium,39754.84023580432
2279.0,329.0,Clothing,4157.012038288155,Outdoor,7.621315847155415,0.754831734080345,Low,0.927944821929543,1.8398158844017751,Basic,Seasonal,High,
7550.0,295.0,Electronics,2379.606715926069,Climate Controlled,10.136087630090111,,,9.943474875870077,1.8744467502587525,Basic,Non-Seasonal,,
14000.0,120.0,Automotive,1599.3623437397612,Outdoor,1.1284299027594136,2.8038867022368854,High,,0.13311197986237816,Standard,High Seasonality,Medium,4995.973663404683
26144.0,252.0,Electronics,1823.9320841489387,Outdoor,5.698213550047207,0.7192596141485786,Medium,1.0048139317440512,2.179256187263498,Basic,Seasonal,Low,30231.424044253577
15431.0,216.0,Electronics,,Refrigerated,,1.6866747989819961,Medium,7.927724263863145,4.29965404408638,Standard,High Seasonality,Medium,21509.631407511108
48837.0,126.0,Clothing,2698.762566556897,Warehouse,3.002031834709699,2.7459667769573595,Medium,5.486297583646212,1.8884448483696854,High,Seasonal,Medium,34534.42744989678
41654.0,24.0,Food,3179.07226917604,Climate Controlled,9.681504651048504,2.323604831570929,Low,1.6806013213706916,0.3217205889388405,Standard,High Seasonality,High,12346.922376816161
45362.0,53.0,Automotive,819.0129170086808,Outdoor,6.833393399671146,0.903471068913134,Low,6.552855586824244,,Basic,Non-Seasonal,Medium,40868.690891215054
40635.0,219.0,Electronics,1121.1571153209247,Refrigerated,2.008538674011515,0.506456691071324,Medium,7.7888351912908895,1.8648778999608786,Standard,Seasonal,Low,31654.28599400467
9966.0,93.0,Pharmaceuticals,1319.7695201156014,Climate Controlled,9.677403456925436,1.4987972595991406,Medium,5.458053976174012,2.7009941651084417,High,Non-Seasonal,Low,
1858.0,346.0,Clothing,59.11272183739413,Warehouse,,1.7308548395029795,High,,1.2506038023696886,Maximum,Non-Seasonal,High,35384.43711378076
34717.0,98.0,Automotive,2985.4486151973265,Climate Controlled,10.755526827192057,0.5844592755042778,Low,6.058377002011684,1.2787486753625037,High,High Seasonality,High,
44534.0,168.0,,2129.4438972582766,Outdoor,,0.5349311499129829,High,7.3383129104803375,1.6056719647191202,High,High Seasonality,Medium,
31507.0,52.0,,4465.196987414866,Refrigerated,7.038238186445061,2.519107656148994,Medium,5.201318443058565,4.030628443021063,Maximum,High Seasonality,High,43230.18042015253
34987.0,100.0,Electronics,375.96258779441314,Climate Controlled,5.9332352947544145,,High,7.978597703135285,0.4521496711663259,Maximum,High Seasonality,High,42337.80358559362
1502.0,10.0,Automotive,3350.4479330230765,Refrigerated,11.209970325661802,1.2597852875560072,,8.065185584313236,3.30183761254435,Basic,Non-Seasonal,Medium,5517.375529129037
30179.0,249.0,Pharmaceuticals,4599.277134277876,Climate Controlled,4.818797302566382,1.3523507885418606,Medium,0.5554502138843256,0.4444003923102505,Basic,Seasonal,High,8602.585451897925
10227.0,47.0,Food,1563.8477465198582,Climate Controlled,10.694088975061725,2.8631012457819836,Low,3.5237835432591913,,Basic,Seasonal,Medium,43937.95735037618
1831.0,268.0,Food,929.5753290937892,Warehouse,8.952837458544984,1.1745150772343445,High,7.890860308070711,3.7825127314865905,Maximum,Non-Seasonal,Medium,4471.435098941719
497.0,35.0,Automotive,2595.9494202875258,Warehouse,2.456955693333147,2.126694639264923,High,6.993022219453476,1.505388721957822,Maximum,,Medium,13107.91142994787
26784.0,225.0,,335.7059189767165,Warehouse,10.313604370804232,2.668499762791753,High,7.7932499792904535,3.667665263204148,,High Seasonality,Medium,26873.886599619556
29462.0,84.0,Pharmaceuticals,4110.184367145502,Outdoor,5.3283331604461015,2.499632330289356,Low,7.011321818689405,4.022121796901124,High,Non-Seasonal,High,16013.298095947326
34123.0,151.0,Food,281.2270483120357,Refrigerated,9.521895693396068,1.5467989330080707,Medium,6.986540840121765,3.115032828675645,Basic,Seasonal,Low,14788.142177296255
30729.0,227.0,Food,4425.189060281139,,10.225710180302968,1.1394777272023195,,9.935833747357263,1.020845199317157,High,Non-Seasonal,High,5604.815747556508
40216.0,332.0,Clothing,3543.0209584505724,Warehouse,5.799681700068563,1.4473308861243304,Medium,3.335446315986688,4.338649599809164,Basic,High Seasonality,Low,44879.01305221571
46734.0,15.0,Clothing,4552.156063910839,Warehouse,5.052781229997309,1.9051947317556057,High,2.6725737805467364,4.006148347934333,Standard,Seasonal,High,28657.77337334386
1857.0,351.0,Clothing,3389.1848025820836,Refrigerated,5.059453579167454,1.6016993413181764,High,2.3156178008819452,2.1429648468225664,Standard,High Seasonality,Medium,21486.167201304306
21180.0,290.0,Clothing,2538.700574429372,Warehouse,7.721639770850528,1.2922882481621139,Medium,5.2764101950471645,0.7050076146565838,Standard,Seasonal,Medium,
5981.0,118.0,Food,2776.6380589855835,Climate Controlled,4.791172164352901,0.7143983312669079,Medium,9.547781660785706,1.1661195049956383,High,Seasonal,High,34961.51718830824
3514.0,242.0,Pharmaceuticals,2315.7540639467716,Climate Controlled,11.254694682789918,2.580901315305746,Low,0.8010318459712563,1.4320889821147382,Maximum,Non-Seasonal,Low,27537.477993179444
8805.0,116.0,Automotive,395.24856889966503,Warehouse,6.178904762376971,1.0901938273709495,High,2.007212239443572,3.72245067436788,Standard,Non-Seasonal,Medium,2617.0897386058264
31714.0,309.0,Clothing,,Outdoor,6.741674111764077,1.3483884096817562,High,3.5086758581638966,2.210329925849672,,High Seasonality,Low,8790.045896225407
28464.0,260.0,Clothing,3223.6335332974973,Warehouse,4.894029632224468,2.698997374240981,High,8.235605005019544,4.884181841426784,Basic,High Seasonality,Medium,2048.3088313410085
12443.0,71.0,Electronics,2376.2932813639536,Warehouse,7.897445915678724,,High,9.445745831827796,2.7922328453272542,High,High Seasonality,High,49045.85833512834
25583.0,168.0,Food,1998.215106450864,Warehouse,8.423988451334488,2.2228410572860264,Low,6.439323881565078,,Standard,Seasonal,Medium,22277.644922875814
19506.0,50.0,Food,1773.597020393813,Outdoor,10.547203693348283,0.5631620755869039,Medium,1.1445289103155263,3.4085967888188713,Maximum,Seasonal,High,44083.38320929564
14414.0,331.0,Automotive,737.4105117179782,Climate Controlled,5.452483366530483,2.278149141360789,Medium,,2.829699472990989,High,Non-Seasonal,,18757.096199337553
4843.0,234.0,Pharmaceuticals,883.8735009865575,Outdoor,5.49883097607206,0.6966763890250184,High,4.097522991848717,4.256950250597956,Basic,High Seasonality,High,9008.641145610514
37633.0,104.0,Food,1162.6124329422948,Refrigerated,3.6858994059698746,1.1010489240263874,High,0.9421424539423995,4.504592126795257,Maximum,Seasonal,High,42729.24998733881
43759.0,152.0,Pharmaceuticals,240.0716052440286,Warehouse,,2.359747529452587,High,6.567151535060617,4.282275852636003,Maximum,Seasonal,Low,8617.370734697686
15433.0,240.0,Food,4544.312178557297,Climate Controlled,9.022120499036324,1.145651582034727,High,7.306467599979362,1.376749394400365,Standard,High Seasonality,Low,44274.356334509524
14512.0,155.0,Food,,Outdoor,11.982317053946797,,Medium,0.9886479681518784,3.130321369908781,Standard,Non-Seasonal,Low,8406.953367850394
15906.0,206.0,Clothing,2328.737765224897,Climate Controlled,7.177249103223403,2.0204168833972185,High,9.13986208634392,2.5899030399642617,Basic,Seasonal,Low,40998.488626106475
30323.0,257.0,Automotive,1337.4469401582119,Climate Controlled,10.058739278410584,2.3471353808571984,High,7.666897211666763,3.0705165518057083,High,High Seasonality,Medium,23691.22313576236
39934.0,97.0,Pharmaceuticals,4701.0043254757375,Outdoor,9.503128690345479,1.0270192203473578,Low,6.275830469182631,4.644814015642302,High,Non-Seasonal,Medium,48136.922646702966
5918.0,328.0,Pharmaceuticals,1644.0743192152734,Outdoor,1.1218582701670412,2.986089681009828,Medium,8.976098170849893,0.9601243122572942,High,Non-Seasonal,High,12962.170420185299
36830.0,40.0,Automotive,571.4020330936485,Warehouse,10.948868095487365,2.7336556623467403,High,2.394753887293785,,Maximum,Non-Seasonal,Low,5027.291825450029
41673.0,239.0,Pharmaceuticals,3744.5609395171336,Refrigerated,8.497549345687098,0.9458136339754148,Low,8.799968288514785,4.460531412218529,Basic,High Seasonality,High,32926.6904188437
1164.0,269.0,Automotive,3726.4680495168823,Warehouse,9.860676810954066,0.7880802832692433,Low,3.512185979081245,2.0914892374617637,Basic,High Seasonality,High,37627.47926833717
39115.0,278.0,Food,2079.675002899844,Refrigerated,3.287468215129175,1.9935648728390527,High,0.7825214973498269,3.5307951601767726,High,Seasonal,Low,29844.42316213225
41252.0,32.0,Food,3211.646446695962,Warehouse,,1.9402483878715233,Low,6.872908058024467,3.818695171735267,Maximum,Non-Seasonal,Low,30342.3776403142
15313.0,166.0,Food,2860.1210953713503,Warehouse,2.759143140616256,1.337915088796485,Low,4.335267086811875,3.275703191049587,High,High Seasonality,High,47615.53694602708
34583.0,235.0,Automotive,2995.432200449987,Climate Controlled,10.256968709680963,1.5653736226979813,Low,4.42312904868207,4.323387797393236,Basic,Seasonal,,10274.389337229246
45996.0,222.0,Electronics,2627.4263296780255,Climate Controlled,8.68023936422005,1.2218154620257815,Medium,4.265076247954074,4.715702761723013,High,Non-Seasonal,High,
